STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00094746,"WORCESTER, MA US",3/23/1951,,45,18,
USW00094746,"WORCESTER, MA US",3/24/1951,,51,33,
USW00094746,"WORCESTER, MA US",3/25/1951,,40,25,
USW00094746,"WORCESTER, MA US",3/26/1951,,31,20,
USW00094746,"WORCESTER, MA US",3/27/1951,,45,18,
USW00094746,"WORCESTER, MA US",3/28/1951,,63,32,
USW00094746,"WORCESTER, MA US",3/29/1951,,46,34,
USW00094746,"WORCESTER, MA US",3/30/1951,,50,36,
USW00094746,"WORCESTER, MA US",3/31/1951,,51,37,
USW00094746,"WORCESTER, MA US",4/1/1951,,62,32,
USW00094746,"WORCESTER, MA US",4/2/1951,,45,36,
USW00094746,"WORCESTER, MA US",4/3/1951,,44,34,
USW00094746,"WORCESTER, MA US",4/4/1951,,47,30,
USW00094746,"WORCESTER, MA US",4/5/1951,,46,31,
USW00094746,"WORCESTER, MA US",4/6/1951,,57,35,
USW00094746,"WORCESTER, MA US",4/7/1951,,62,37,
USW00094746,"WORCESTER, MA US",4/8/1951,,53,40,
USW00094746,"WORCESTER, MA US",4/9/1951,,58,43,
USW00094746,"WORCESTER, MA US",4/10/1951,,66,41,
USW00094746,"WORCESTER, MA US",4/11/1951,,51,40,
USW00094746,"WORCESTER, MA US",4/12/1951,,63,37,
USW00094746,"WORCESTER, MA US",4/13/1951,,59,38,
USW00094746,"WORCESTER, MA US",4/14/1951,,54,39,
USW00094746,"WORCESTER, MA US",4/15/1951,,62,37,
USW00094746,"WORCESTER, MA US",4/16/1951,,53,33,
USW00094746,"WORCESTER, MA US",4/17/1951,,48,31,
USW00094746,"WORCESTER, MA US",4/18/1951,,50,30,
USW00094746,"WORCESTER, MA US",4/19/1951,,60,36,
USW00094746,"WORCESTER, MA US",4/20/1951,,55,33,
USW00094746,"WORCESTER, MA US",4/21/1951,,53,32,
USW00094746,"WORCESTER, MA US",4/22/1951,,57,36,
USW00094746,"WORCESTER, MA US",4/23/1951,,53,37,
USW00094746,"WORCESTER, MA US",4/24/1951,,61,34,
USW00094746,"WORCESTER, MA US",4/25/1951,,55,40,
USW00094746,"WORCESTER, MA US",4/26/1951,,67,44,
USW00094746,"WORCESTER, MA US",4/27/1951,,63,38,
USW00094746,"WORCESTER, MA US",4/28/1951,,66,40,
USW00094746,"WORCESTER, MA US",4/29/1951,,70,45,
USW00094746,"WORCESTER, MA US",4/30/1951,,66,43,
USW00094746,"WORCESTER, MA US",5/1/1951,,71,43,
USW00094746,"WORCESTER, MA US",5/2/1951,,74,47,
USW00094746,"WORCESTER, MA US",5/3/1951,,58,38,
USW00094746,"WORCESTER, MA US",5/4/1951,,57,35,
USW00094746,"WORCESTER, MA US",5/5/1951,,64,36,
USW00094746,"WORCESTER, MA US",5/6/1951,,64,44,
USW00094746,"WORCESTER, MA US",5/7/1951,,63,44,
USW00094746,"WORCESTER, MA US",5/8/1951,,66,43,
USW00094746,"WORCESTER, MA US",5/9/1951,,78,51,
USW00094746,"WORCESTER, MA US",5/10/1951,,61,43,
USW00094746,"WORCESTER, MA US",5/11/1951,,48,41,
USW00094746,"WORCESTER, MA US",5/12/1951,,62,40,
USW00094746,"WORCESTER, MA US",5/13/1951,,58,40,
USW00094746,"WORCESTER, MA US",5/14/1951,,70,40,
USW00094746,"WORCESTER, MA US",5/15/1951,,82,51,
USW00094746,"WORCESTER, MA US",5/16/1951,,86,59,
USW00094746,"WORCESTER, MA US",5/17/1951,,65,41,
USW00094746,"WORCESTER, MA US",5/18/1951,,55,38,
USW00094746,"WORCESTER, MA US",5/19/1951,,70,37,
USW00094746,"WORCESTER, MA US",5/20/1951,,70,54,
USW00094746,"WORCESTER, MA US",5/21/1951,,78,60,
USW00094746,"WORCESTER, MA US",5/22/1951,,83,61,
USW00094746,"WORCESTER, MA US",5/23/1951,,74,49,
USW00094746,"WORCESTER, MA US",5/24/1951,,50,42,
USW00094746,"WORCESTER, MA US",5/25/1951,,59,45,
USW00094746,"WORCESTER, MA US",5/26/1951,,80,46,
USW00094746,"WORCESTER, MA US",5/27/1951,,61,50,
USW00094746,"WORCESTER, MA US",5/28/1951,,71,51,
USW00094746,"WORCESTER, MA US",5/29/1951,,65,49,
USW00094746,"WORCESTER, MA US",5/30/1951,,65,52,
USW00094746,"WORCESTER, MA US",5/31/1951,,78,53,
USW00094746,"WORCESTER, MA US",6/1/1951,,86,63,
USW00094746,"WORCESTER, MA US",6/2/1951,,76,57,
USW00094746,"WORCESTER, MA US",6/3/1951,,64,56,
USW00094746,"WORCESTER, MA US",6/4/1951,,80,55,
USW00094746,"WORCESTER, MA US",6/5/1951,,66,53,
USW00094746,"WORCESTER, MA US",6/6/1951,,75,47,
USW00094746,"WORCESTER, MA US",6/7/1951,,68,49,
USW00094746,"WORCESTER, MA US",6/8/1951,,71,46,
USW00094746,"WORCESTER, MA US",6/9/1951,,71,48,
USW00094746,"WORCESTER, MA US",6/10/1951,,60,47,
USW00094746,"WORCESTER, MA US",6/11/1951,,60,44,
USW00094746,"WORCESTER, MA US",6/12/1951,,69,48,
USW00094746,"WORCESTER, MA US",6/13/1951,,73,48,
USW00094746,"WORCESTER, MA US",6/14/1951,,51,46,
USW00094746,"WORCESTER, MA US",6/15/1951,,52,46,
USW00094746,"WORCESTER, MA US",6/16/1951,,68,52,
USW00094746,"WORCESTER, MA US",6/17/1951,,77,56,
USW00094746,"WORCESTER, MA US",6/18/1951,,77,58,
USW00094746,"WORCESTER, MA US",6/19/1951,,84,60,
USW00094746,"WORCESTER, MA US",6/20/1951,,82,61,
USW00094746,"WORCESTER, MA US",6/21/1951,,79,61,
USW00094746,"WORCESTER, MA US",6/22/1951,,78,59,
USW00094746,"WORCESTER, MA US",6/23/1951,,71,61,
USW00094746,"WORCESTER, MA US",6/24/1951,,83,59,
USW00094746,"WORCESTER, MA US",6/25/1951,,80,60,
USW00094746,"WORCESTER, MA US",6/26/1951,,73,53,
USW00094746,"WORCESTER, MA US",6/27/1951,,77,57,
USW00094746,"WORCESTER, MA US",6/28/1951,,71,56,
USW00094746,"WORCESTER, MA US",6/29/1951,,70,54,
USW00094746,"WORCESTER, MA US",6/30/1951,,78,57,
USW00094746,"WORCESTER, MA US",7/1/1951,,68,58,
USW00094746,"WORCESTER, MA US",7/2/1951,,78,56,
USW00094746,"WORCESTER, MA US",7/3/1951,,81,56,
USW00094746,"WORCESTER, MA US",7/4/1951,,82,61,
USW00094746,"WORCESTER, MA US",7/5/1951,,81,56,
USW00094746,"WORCESTER, MA US",7/6/1951,,66,55,
USW00094746,"WORCESTER, MA US",7/7/1951,,85,58,
USW00094746,"WORCESTER, MA US",7/8/1951,,87,62,
USW00094746,"WORCESTER, MA US",7/9/1951,,81,58,
USW00094746,"WORCESTER, MA US",7/10/1951,,84,61,
USW00094746,"WORCESTER, MA US",7/11/1951,,86,65,
USW00094746,"WORCESTER, MA US",7/12/1951,,72,65,
USW00094746,"WORCESTER, MA US",7/13/1951,,78,63,
USW00094746,"WORCESTER, MA US",7/14/1951,,82,63,
USW00094746,"WORCESTER, MA US",7/15/1951,,84,63,
USW00094746,"WORCESTER, MA US",7/16/1951,,87,65,
USW00094746,"WORCESTER, MA US",7/17/1951,,72,61,
USW00094746,"WORCESTER, MA US",7/18/1951,,74,60,
USW00094746,"WORCESTER, MA US",7/19/1951,,74,61,
USW00094746,"WORCESTER, MA US",7/20/1951,,72,56,
USW00094746,"WORCESTER, MA US",7/21/1951,,77,55,
USW00094746,"WORCESTER, MA US",7/22/1951,,80,64,
USW00094746,"WORCESTER, MA US",7/23/1951,,81,69,
USW00094746,"WORCESTER, MA US",7/24/1951,,81,61,
USW00094746,"WORCESTER, MA US",7/25/1951,,85,60,
USW00094746,"WORCESTER, MA US",7/26/1951,,87,60,
USW00094746,"WORCESTER, MA US",7/27/1951,,84,66,
USW00094746,"WORCESTER, MA US",7/28/1951,,73,61,
USW00094746,"WORCESTER, MA US",7/29/1951,,67,59,
USW00094746,"WORCESTER, MA US",7/30/1951,,86,63,
USW00094746,"WORCESTER, MA US",7/31/1951,,88,67,
USW00094746,"WORCESTER, MA US",8/1/1951,,80,58,
USW00094746,"WORCESTER, MA US",8/2/1951,,78,54,
USW00094746,"WORCESTER, MA US",8/3/1951,,74,55,
USW00094746,"WORCESTER, MA US",8/4/1951,,72,54,
USW00094746,"WORCESTER, MA US",8/5/1951,,70,50,
USW00094746,"WORCESTER, MA US",8/6/1951,,73,50,
USW00094746,"WORCESTER, MA US",8/7/1951,,77,56,
USW00094746,"WORCESTER, MA US",8/8/1951,,60,56,
USW00094746,"WORCESTER, MA US",8/9/1951,,81,56,
USW00094746,"WORCESTER, MA US",8/10/1951,,80,67,
USW00094746,"WORCESTER, MA US",8/11/1951,,84,68,
USW00094746,"WORCESTER, MA US",8/12/1951,,80,67,
USW00094746,"WORCESTER, MA US",8/13/1951,,81,67,
USW00094746,"WORCESTER, MA US",8/14/1951,,83,66,
USW00094746,"WORCESTER, MA US",8/15/1951,,83,62,
USW00094746,"WORCESTER, MA US",8/16/1951,,71,58,
USW00094746,"WORCESTER, MA US",8/17/1951,,65,59,
USW00094746,"WORCESTER, MA US",8/18/1951,,69,57,
USW00094746,"WORCESTER, MA US",8/19/1951,,74,54,
USW00094746,"WORCESTER, MA US",8/20/1951,,75,58,
USW00094746,"WORCESTER, MA US",8/21/1951,,74,61,
USW00094746,"WORCESTER, MA US",8/22/1951,,75,56,
USW00094746,"WORCESTER, MA US",8/23/1951,,70,51,
USW00094746,"WORCESTER, MA US",8/24/1951,,68,55,
USW00094746,"WORCESTER, MA US",8/25/1951,,73,57,
USW00094746,"WORCESTER, MA US",8/26/1951,,72,57,
USW00094746,"WORCESTER, MA US",8/27/1951,,78,58,
USW00094746,"WORCESTER, MA US",8/28/1951,,81,60,
USW00094746,"WORCESTER, MA US",8/29/1951,,83,62,
USW00094746,"WORCESTER, MA US",8/30/1951,,87,64,
USW00094746,"WORCESTER, MA US",8/31/1951,,86,64,
USW00094746,"WORCESTER, MA US",9/1/1951,,70,50,
USW00094746,"WORCESTER, MA US",9/2/1951,,55,50,
USW00094746,"WORCESTER, MA US",9/3/1951,,62,51,
USW00094746,"WORCESTER, MA US",9/4/1951,,72,52,
USW00094746,"WORCESTER, MA US",9/5/1951,,74,54,
USW00094746,"WORCESTER, MA US",9/6/1951,,70,53,
USW00094746,"WORCESTER, MA US",9/7/1951,,74,52,
USW00094746,"WORCESTER, MA US",9/8/1951,,68,46,
USW00094746,"WORCESTER, MA US",9/9/1951,,76,52,
USW00094746,"WORCESTER, MA US",9/10/1951,,80,56,
USW00094746,"WORCESTER, MA US",9/11/1951,,74,55,
USW00094746,"WORCESTER, MA US",9/12/1951,,84,62,
USW00094746,"WORCESTER, MA US",9/13/1951,,81,60,
USW00094746,"WORCESTER, MA US",9/14/1951,,81,63,
USW00094746,"WORCESTER, MA US",9/15/1951,,72,59,
USW00094746,"WORCESTER, MA US",9/16/1951,,80,55,
USW00094746,"WORCESTER, MA US",9/17/1951,,74,57,
USW00094746,"WORCESTER, MA US",9/18/1951,,68,54,
USW00094746,"WORCESTER, MA US",9/19/1951,,73,53,
USW00094746,"WORCESTER, MA US",9/20/1951,,75,55,
USW00094746,"WORCESTER, MA US",9/21/1951,,81,55,
USW00094746,"WORCESTER, MA US",9/22/1951,,78,58,
USW00094746,"WORCESTER, MA US",9/23/1951,,69,50,
USW00094746,"WORCESTER, MA US",9/24/1951,,68,48,
USW00094746,"WORCESTER, MA US",9/25/1951,,68,50,
USW00094746,"WORCESTER, MA US",9/26/1951,,58,43,
USW00094746,"WORCESTER, MA US",9/27/1951,,68,45,
USW00094746,"WORCESTER, MA US",9/28/1951,,66,43,
USW00094746,"WORCESTER, MA US",9/29/1951,,52,35,
USW00094746,"WORCESTER, MA US",9/30/1951,,49,33,
USW00094746,"WORCESTER, MA US",10/1/1951,,67,45,
USW00094746,"WORCESTER, MA US",10/2/1951,,74,49,
USW00094746,"WORCESTER, MA US",10/3/1951,,60,50,
USW00094746,"WORCESTER, MA US",10/4/1951,,61,51,
USW00094746,"WORCESTER, MA US",10/5/1951,,66,60,
USW00094746,"WORCESTER, MA US",10/6/1951,,74,49,
USW00094746,"WORCESTER, MA US",10/7/1951,,50,43,
USW00094746,"WORCESTER, MA US",10/8/1951,,62,43,
USW00094746,"WORCESTER, MA US",10/9/1951,,59,42,
USW00094746,"WORCESTER, MA US",10/10/1951,,52,38,
USW00094746,"WORCESTER, MA US",10/11/1951,,49,39,
USW00094746,"WORCESTER, MA US",10/12/1951,,55,36,
USW00094746,"WORCESTER, MA US",10/13/1951,,53,32,
USW00094746,"WORCESTER, MA US",10/14/1951,,62,34,
USW00094746,"WORCESTER, MA US",10/15/1951,,66,40,
USW00094746,"WORCESTER, MA US",10/16/1951,,70,50,
USW00094746,"WORCESTER, MA US",10/17/1951,,61,49,
USW00094746,"WORCESTER, MA US",10/18/1951,,58,46,
USW00094746,"WORCESTER, MA US",10/19/1951,,67,44,
USW00094746,"WORCESTER, MA US",10/20/1951,,56,36,
USW00094746,"WORCESTER, MA US",10/21/1951,,61,38,
USW00094746,"WORCESTER, MA US",10/22/1951,,59,43,
USW00094746,"WORCESTER, MA US",10/23/1951,,63,47,
USW00094746,"WORCESTER, MA US",10/24/1951,,64,46,
USW00094746,"WORCESTER, MA US",10/25/1951,,63,44,
USW00094746,"WORCESTER, MA US",10/26/1951,,65,37,
USW00094746,"WORCESTER, MA US",10/27/1951,,62,43,
USW00094746,"WORCESTER, MA US",10/28/1951,,43,35,
USW00094746,"WORCESTER, MA US",10/29/1951,,47,34,
USW00094746,"WORCESTER, MA US",10/30/1951,,52,32,
USW00094746,"WORCESTER, MA US",10/31/1951,,60,40,
USW00094746,"WORCESTER, MA US",11/1/1951,,44,29,
USW00094746,"WORCESTER, MA US",11/2/1951,,33,28,
USW00094746,"WORCESTER, MA US",11/3/1951,,64,27,
USW00094746,"WORCESTER, MA US",11/4/1951,,45,21,
USW00094746,"WORCESTER, MA US",11/5/1951,,41,22,
USW00094746,"WORCESTER, MA US",11/6/1951,,34,20,
USW00094746,"WORCESTER, MA US",11/7/1951,,62,29,
USW00094746,"WORCESTER, MA US",11/8/1951,,60,35,
USW00094746,"WORCESTER, MA US",11/9/1951,,44,29,
USW00094746,"WORCESTER, MA US",11/10/1951,,53,32,
USW00094746,"WORCESTER, MA US",11/11/1951,,51,34,
USW00094746,"WORCESTER, MA US",11/12/1951,,46,27,
USW00094746,"WORCESTER, MA US",11/13/1951,,59,35,
USW00094746,"WORCESTER, MA US",11/14/1951,,64,52,
USW00094746,"WORCESTER, MA US",11/15/1951,,61,46,
USW00094746,"WORCESTER, MA US",11/16/1951,,49,39,
USW00094746,"WORCESTER, MA US",11/17/1951,,42,29,
USW00094746,"WORCESTER, MA US",11/18/1951,,33,23,
USW00094746,"WORCESTER, MA US",11/19/1951,,31,19,
USW00094746,"WORCESTER, MA US",11/20/1951,,23,18,
USW00094746,"WORCESTER, MA US",11/21/1951,,35,17,
USW00094746,"WORCESTER, MA US",11/22/1951,,44,25,
USW00094746,"WORCESTER, MA US",11/23/1951,,55,40,
USW00094746,"WORCESTER, MA US",11/24/1951,,48,28,
USW00094746,"WORCESTER, MA US",11/25/1951,,38,20,
USW00094746,"WORCESTER, MA US",11/26/1951,,38,27,
USW00094746,"WORCESTER, MA US",11/27/1951,,30,14,
USW00094746,"WORCESTER, MA US",11/28/1951,,29,9,
USW00094746,"WORCESTER, MA US",11/29/1951,,45,24,
USW00094746,"WORCESTER, MA US",11/30/1951,,47,27,
USW00094746,"WORCESTER, MA US",12/1/1951,,52,36,
USW00094746,"WORCESTER, MA US",12/2/1951,,45,31,
USW00094746,"WORCESTER, MA US",12/3/1951,,46,29,
USW00094746,"WORCESTER, MA US",12/4/1951,,52,32,
USW00094746,"WORCESTER, MA US",12/5/1951,,57,44,
USW00094746,"WORCESTER, MA US",12/6/1951,,56,47,
USW00094746,"WORCESTER, MA US",12/7/1951,,61,42,
USW00094746,"WORCESTER, MA US",12/8/1951,,57,40,
USW00094746,"WORCESTER, MA US",12/9/1951,,44,37,
USW00094746,"WORCESTER, MA US",12/10/1951,,38,22,
USW00094746,"WORCESTER, MA US",12/11/1951,,31,17,
USW00094746,"WORCESTER, MA US",12/12/1951,,35,19,
USW00094746,"WORCESTER, MA US",12/13/1951,,23,14,
USW00094746,"WORCESTER, MA US",12/14/1951,,23,12,
USW00094746,"WORCESTER, MA US",12/15/1951,,30,11,
USW00094746,"WORCESTER, MA US",12/16/1951,,12,0,
USW00094746,"WORCESTER, MA US",12/17/1951,,17,-2,
USW00094746,"WORCESTER, MA US",12/18/1951,,38,8,
USW00094746,"WORCESTER, MA US",12/19/1951,,23,5,
USW00094746,"WORCESTER, MA US",12/20/1951,,30,4,
USW00094746,"WORCESTER, MA US",12/21/1951,,51,30,
USW00094746,"WORCESTER, MA US",12/22/1951,,43,15,
USW00094746,"WORCESTER, MA US",12/23/1951,,29,15,
USW00094746,"WORCESTER, MA US",12/24/1951,,36,21,
USW00094746,"WORCESTER, MA US",12/25/1951,,27,17,
USW00094746,"WORCESTER, MA US",12/26/1951,,32,15,
USW00094746,"WORCESTER, MA US",12/27/1951,,26,4,
USW00094746,"WORCESTER, MA US",12/28/1951,,18,1,
USW00094746,"WORCESTER, MA US",12/29/1951,,37,18,
USW00094746,"WORCESTER, MA US",12/30/1951,,41,37,
USW00094746,"WORCESTER, MA US",12/31/1951,,41,33,
USW00094746,"WORCESTER, MA US",1/1/1952,,48,34,
USW00094746,"WORCESTER, MA US",1/2/1952,,47,30,
USW00094746,"WORCESTER, MA US",1/3/1952,,30,21,
USW00094746,"WORCESTER, MA US",1/4/1952,,31,18,
USW00094746,"WORCESTER, MA US",1/5/1952,,31,20,
USW00094746,"WORCESTER, MA US",1/6/1952,,29,19,
USW00094746,"WORCESTER, MA US",1/7/1952,,21,13,
USW00094746,"WORCESTER, MA US",1/8/1952,,32,12,
USW00094746,"WORCESTER, MA US",1/9/1952,,29,17,
USW00094746,"WORCESTER, MA US",1/10/1952,,32,17,
USW00094746,"WORCESTER, MA US",1/11/1952,,30,12,
USW00094746,"WORCESTER, MA US",1/12/1952,,38,18,
USW00094746,"WORCESTER, MA US",1/13/1952,,41,25,
USW00094746,"WORCESTER, MA US",1/14/1952,,33,27,
USW00094746,"WORCESTER, MA US",1/15/1952,,46,28,
USW00094746,"WORCESTER, MA US",1/16/1952,,39,25,
USW00094746,"WORCESTER, MA US",1/17/1952,,40,20,
USW00094746,"WORCESTER, MA US",1/18/1952,,47,28,
USW00094746,"WORCESTER, MA US",1/19/1952,,35,21,
USW00094746,"WORCESTER, MA US",1/20/1952,,42,25,
USW00094746,"WORCESTER, MA US",1/21/1952,,35,12,
USW00094746,"WORCESTER, MA US",1/22/1952,,41,10,
USW00094746,"WORCESTER, MA US",1/23/1952,,50,27,
USW00094746,"WORCESTER, MA US",1/24/1952,,27,11,
USW00094746,"WORCESTER, MA US",1/25/1952,,29,9,
USW00094746,"WORCESTER, MA US",1/26/1952,,48,23,
USW00094746,"WORCESTER, MA US",1/27/1952,,48,38,
USW00094746,"WORCESTER, MA US",1/28/1952,,39,22,
USW00094746,"WORCESTER, MA US",1/29/1952,,22,0,
USW00094746,"WORCESTER, MA US",1/30/1952,,16,-6,
USW00094746,"WORCESTER, MA US",1/31/1952,,27,5,
USW00094746,"WORCESTER, MA US",2/1/1952,,45,22,
USW00094746,"WORCESTER, MA US",2/2/1952,,46,30,
USW00094746,"WORCESTER, MA US",2/3/1952,,43,31,
USW00094746,"WORCESTER, MA US",2/4/1952,,40,34,
USW00094746,"WORCESTER, MA US",2/5/1952,,44,33,
USW00094746,"WORCESTER, MA US",2/6/1952,,36,25,
USW00094746,"WORCESTER, MA US",2/7/1952,,34,20,
USW00094746,"WORCESTER, MA US",2/8/1952,,37,17,
USW00094746,"WORCESTER, MA US",2/9/1952,,37,25,
USW00094746,"WORCESTER, MA US",2/10/1952,,35,25,
USW00094746,"WORCESTER, MA US",2/11/1952,,42,25,
USW00094746,"WORCESTER, MA US",2/12/1952,,30,11,
USW00094746,"WORCESTER, MA US",2/13/1952,,23,7,
USW00094746,"WORCESTER, MA US",2/14/1952,,26,5,
USW00094746,"WORCESTER, MA US",2/15/1952,,34,8,
USW00094746,"WORCESTER, MA US",2/16/1952,,39,15,
USW00094746,"WORCESTER, MA US",2/17/1952,,32,24,
USW00094746,"WORCESTER, MA US",2/18/1952,,28,21,
USW00094746,"WORCESTER, MA US",2/19/1952,,29,15,
USW00094746,"WORCESTER, MA US",2/20/1952,,35,14,
USW00094746,"WORCESTER, MA US",2/21/1952,,29,20,
USW00094746,"WORCESTER, MA US",2/22/1952,,29,19,
USW00094746,"WORCESTER, MA US",2/23/1952,,27,16,
USW00094746,"WORCESTER, MA US",2/24/1952,,32,13,
USW00094746,"WORCESTER, MA US",2/25/1952,,35,19,
USW00094746,"WORCESTER, MA US",2/26/1952,,38,19,
USW00094746,"WORCESTER, MA US",2/27/1952,,28,23,
USW00094746,"WORCESTER, MA US",2/28/1952,,35,22,
USW00094746,"WORCESTER, MA US",2/29/1952,,37,19,
USW00094746,"WORCESTER, MA US",3/1/1952,,27,16,
USW00094746,"WORCESTER, MA US",3/2/1952,,32,11,
USW00094746,"WORCESTER, MA US",3/3/1952,,34,17,
USW00094746,"WORCESTER, MA US",3/4/1952,,32,22,
USW00094746,"WORCESTER, MA US",3/5/1952,,33,30,
USW00094746,"WORCESTER, MA US",3/6/1952,,34,32,
USW00094746,"WORCESTER, MA US",3/7/1952,,32,25,
USW00094746,"WORCESTER, MA US",3/8/1952,,32,25,
USW00094746,"WORCESTER, MA US",3/9/1952,,34,25,
USW00094746,"WORCESTER, MA US",3/10/1952,,38,28,
USW00094746,"WORCESTER, MA US",3/11/1952,,45,28,
USW00094746,"WORCESTER, MA US",3/12/1952,,39,28,
USW00094746,"WORCESTER, MA US",3/13/1952,,41,23,
USW00094746,"WORCESTER, MA US",3/14/1952,,34,20,
USW00094746,"WORCESTER, MA US",3/15/1952,,31,17,
USW00094746,"WORCESTER, MA US",3/16/1952,,25,17,
USW00094746,"WORCESTER, MA US",3/17/1952,,40,22,
USW00094746,"WORCESTER, MA US",3/18/1952,,44,26,
USW00094746,"WORCESTER, MA US",3/19/1952,,33,28,
USW00094746,"WORCESTER, MA US",3/20/1952,,44,29,
USW00094746,"WORCESTER, MA US",3/21/1952,,54,32,
USW00094746,"WORCESTER, MA US",3/22/1952,,45,35,
USW00094746,"WORCESTER, MA US",3/23/1952,,37,30,
USW00094746,"WORCESTER, MA US",3/24/1952,,33,30,
USW00094746,"WORCESTER, MA US",3/25/1952,,45,29,
USW00094746,"WORCESTER, MA US",3/26/1952,,59,34,
USW00094746,"WORCESTER, MA US",3/27/1952,,49,30,
USW00094746,"WORCESTER, MA US",3/28/1952,,40,25,
USW00094746,"WORCESTER, MA US",3/29/1952,,42,25,
USW00094746,"WORCESTER, MA US",3/30/1952,,46,29,
USW00094746,"WORCESTER, MA US",3/31/1952,,52,33,
USW00094746,"WORCESTER, MA US",4/1/1952,,56,34,
USW00094746,"WORCESTER, MA US",4/2/1952,,40,34,
USW00094746,"WORCESTER, MA US",4/3/1952,,51,34,
USW00094746,"WORCESTER, MA US",4/4/1952,,60,37,
USW00094746,"WORCESTER, MA US",4/5/1952,,50,37,
USW00094746,"WORCESTER, MA US",4/6/1952,,49,38,
USW00094746,"WORCESTER, MA US",4/7/1952,,44,32,
USW00094746,"WORCESTER, MA US",4/8/1952,,47,36,
USW00094746,"WORCESTER, MA US",4/9/1952,,52,35,
USW00094746,"WORCESTER, MA US",4/10/1952,,60,33,
USW00094746,"WORCESTER, MA US",4/11/1952,,47,30,
USW00094746,"WORCESTER, MA US",4/12/1952,,51,27,
USW00094746,"WORCESTER, MA US",4/13/1952,,48,39,
USW00094746,"WORCESTER, MA US",4/14/1952,,49,38,
USW00094746,"WORCESTER, MA US",4/15/1952,,45,38,
USW00094746,"WORCESTER, MA US",4/16/1952,,60,34,
USW00094746,"WORCESTER, MA US",4/17/1952,,66,37,
USW00094746,"WORCESTER, MA US",4/18/1952,,70,46,
USW00094746,"WORCESTER, MA US",4/19/1952,,75,47,
USW00094746,"WORCESTER, MA US",4/20/1952,,72,49,
USW00094746,"WORCESTER, MA US",4/21/1952,,64,41,
USW00094746,"WORCESTER, MA US",4/22/1952,,77,46,
USW00094746,"WORCESTER, MA US",4/23/1952,,71,46,
USW00094746,"WORCESTER, MA US",4/24/1952,,63,40,
USW00094746,"WORCESTER, MA US",4/25/1952,,48,37,
USW00094746,"WORCESTER, MA US",4/26/1952,,47,38,
USW00094746,"WORCESTER, MA US",4/27/1952,,55,45,
USW00094746,"WORCESTER, MA US",4/28/1952,,48,42,
USW00094746,"WORCESTER, MA US",4/29/1952,,54,42,
USW00094746,"WORCESTER, MA US",4/30/1952,,59,40,
USW00094746,"WORCESTER, MA US",5/1/1952,,56,35,
USW00094746,"WORCESTER, MA US",5/2/1952,,58,37,
USW00094746,"WORCESTER, MA US",5/3/1952,,54,36,
USW00094746,"WORCESTER, MA US",5/4/1952,,62,38,
USW00094746,"WORCESTER, MA US",5/5/1952,,60,33,
USW00094746,"WORCESTER, MA US",5/6/1952,,57,41,
USW00094746,"WORCESTER, MA US",5/7/1952,,57,42,
USW00094746,"WORCESTER, MA US",5/8/1952,,67,38,
USW00094746,"WORCESTER, MA US",5/9/1952,,71,48,
USW00094746,"WORCESTER, MA US",5/10/1952,,79,50,
USW00094746,"WORCESTER, MA US",5/11/1952,,52,42,
USW00094746,"WORCESTER, MA US",5/12/1952,,62,43,
USW00094746,"WORCESTER, MA US",5/13/1952,,61,42,
USW00094746,"WORCESTER, MA US",5/14/1952,,62,42,
USW00094746,"WORCESTER, MA US",5/15/1952,,51,45,
USW00094746,"WORCESTER, MA US",5/16/1952,,61,42,
USW00094746,"WORCESTER, MA US",5/17/1952,,62,37,
USW00094746,"WORCESTER, MA US",5/18/1952,,57,46,
USW00094746,"WORCESTER, MA US",5/19/1952,,68,46,
USW00094746,"WORCESTER, MA US",5/20/1952,,55,46,
USW00094746,"WORCESTER, MA US",5/21/1952,,65,46,
USW00094746,"WORCESTER, MA US",5/22/1952,,60,47,
USW00094746,"WORCESTER, MA US",5/23/1952,,70,46,
USW00094746,"WORCESTER, MA US",5/24/1952,,77,54,
USW00094746,"WORCESTER, MA US",5/25/1952,,57,46,
USW00094746,"WORCESTER, MA US",5/26/1952,,65,50,
USW00094746,"WORCESTER, MA US",5/27/1952,,70,51,
USW00094746,"WORCESTER, MA US",5/28/1952,,78,45,
USW00094746,"WORCESTER, MA US",5/29/1952,,79,56,
USW00094746,"WORCESTER, MA US",5/30/1952,,67,51,
USW00094746,"WORCESTER, MA US",5/31/1952,,60,54,
USW00094746,"WORCESTER, MA US",6/1/1952,,64,52,
USW00094746,"WORCESTER, MA US",6/2/1952,,76,59,
USW00094746,"WORCESTER, MA US",6/3/1952,,80,58,
USW00094746,"WORCESTER, MA US",6/4/1952,,83,55,
USW00094746,"WORCESTER, MA US",6/5/1952,,76,59,
USW00094746,"WORCESTER, MA US",6/6/1952,,78,59,
USW00094746,"WORCESTER, MA US",6/7/1952,,71,56,
USW00094746,"WORCESTER, MA US",6/8/1952,,78,55,
USW00094746,"WORCESTER, MA US",6/9/1952,,82,59,
USW00094746,"WORCESTER, MA US",6/10/1952,,80,57,
USW00094746,"WORCESTER, MA US",6/11/1952,,63,52,
USW00094746,"WORCESTER, MA US",6/12/1952,,74,51,
USW00094746,"WORCESTER, MA US",6/13/1952,,79,53,
USW00094746,"WORCESTER, MA US",6/14/1952,,84,60,
