"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-11-30","34","16","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-01","30","-4","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-02","11","-10","5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-03","22","6","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-04","31","19","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-05","33","26","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-06","32","14","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-07","15","10","8"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-08","21","-6","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-09","17","-4","-4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-10","0","-6","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-11","11","-12","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-12","40","9","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-13","32","-4","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-14","27","10","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-15","28","10","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-16","30","19","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-17","36","26","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-18","28","-3","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-19","-1","-12","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-20","5","-18","4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-21","13","-11","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-22","27","10","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-23","20","3","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-24","3","-21","-14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-25","12","-21","12"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-26","16","-4","6"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-27","31","6","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-28","42","21","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-29","32","4","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-30","40","20","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1980-12-31","28","24","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-01","29","9","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-02","11","-1","5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-03","6","-22","-10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-04","4","-21","2"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-05","27","-1","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-06","20","-1","-1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-07","8","-15","3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-08","12","3","6"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-09","6","-12","-7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-10",,"-20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-11","12","-18","6"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-12","31","6","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-13","29","10","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-14","25","11","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-15","11","-5","6"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-16","10","-7","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-17","35","6","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-18","45","-1","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-19","35","7","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-20","25","5","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-21","38","0","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-22","45","11","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-23","47","13","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-24","53","17","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-25","48","26","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-26","29","11","11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-27","14","-3","10"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-28","12","2","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-29","18","-12","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-30","21","10","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-01-31","25","4","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-01","22","-3","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-02","2","-11","-2"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-03","8","-10","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-04","16","-11","13"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-05","21","4","13"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-06","27","10","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-07","23","9","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-08","9","-10","4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-09","4","-12","-4"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-10","-4","-15","-15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-11","0","-33","-3"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-12","17","-23","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-13","33","-8","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-14","40","2","38"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-15","45","28","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-16","49","18","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-17","57","28","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-18","49","34","46"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-19","46","26","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-20","44","31","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-21","43","34","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-22","39","26","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-23","41","24","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-24","40","21","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-25","43","19","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-26","43","18","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-27","46","26","30"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-02-28","30","20","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-01","27","20","20"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-02","23","-2","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-03","39","2","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-04","38","13","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-05","34","8","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-06","28","3","21"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-07","36","6","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-08","38","10","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-09","36","23","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-10","36","26","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-11","55","19",
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-12","46","27",
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-13","38","18","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-14","65","16","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-15","62","18","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-16","57","13","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-17","56","23","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-18","35","14","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-19","39","20","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-20","46","10","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-21","50","20","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-22","48","21","46"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-23","56","20","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-24","64","31","57"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-25","57","37","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-26","43","30",
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-27","56","29","50"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-28","63","44","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-29","53","37","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-30","45","36","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-03-31","45","36","38"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-01","49","29","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-02","66","29","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-03","60","39","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-04","42","28","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-05","48","16","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-06","67","33","57"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-07","58","32","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-08","59","25","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-09","67","23","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-10","64","33","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-11","59","32","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-12","64","25","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-13","64","35","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-14","46","15","45"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-15","67","28","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-16","74","41","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-17","73","43","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-18","56","19","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-19","53","36","50"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-20","51","25","48"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-21","48","38","41"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-22","45","35","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-23","43","31","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-24","65","22","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-25","63","35","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-26","75","37","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-27","72","47","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-28","58","42","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-29","56","45","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-04-30","57","39","49"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-01","61","32","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-02","78","42","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-03","76","47","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-04","69","40","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-05","61","31","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-06","66","27","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-07","66","27","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-08","66","45","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-09","66","31","44"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-10","60","16","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-11","64","37","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-12","65","38","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-13","68","26","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-14","72","28","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-15","75","37","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-16","75","40","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-17","69","43","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-18","73","35","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-19","77","28","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-20","79","33","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-21","80","54","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-22","80","57","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-23","72","54","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-24","65","53","57"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-25","61","47","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-26","59","47","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-27","65","48","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-28","70","50","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-29","70","53","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-30","65","36","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-05-31","60","41","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-01","72","49","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-02","72","52","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-03","74","51","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-04","74","45","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-05","74","50","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-06","76","47","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-07","75","54","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-08","70","45","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-09","72","44","64"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-10","68","45","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-11","75","40","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-12","74","44","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-13","72","60","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-14","71","58","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-15","66","46","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-16","70","43","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-17","69","56","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-18","60","47","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-19","60","37","50"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-20","69","45","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-21","69","46","59"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-22","68","48","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-23","68","45","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-24","69","50","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-25","70","50","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-26","83","40","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-27","83","60","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-28","79","61","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-29","74","55","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-06-30","79","43","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-01","80","58","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-02","82","60","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-03","81","63","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-04","83","48","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-05","89","47","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-06","92","62","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-07","90","70","88"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-08","90","71","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-09","85","43","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-10","92","50","89"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-11","89","63","87"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-12","92","63","89"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-13","89","58","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-14","79","60","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-15","75","58","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-16","84","57","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-17","80","57","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-18","78","48","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-19","84","57","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-20","82","54","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-21","78","55","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-22","69","52","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-23","80","53","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-24","77","55","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-25","77","49","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-26","71","42","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-27","73","41","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-28","76","40","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-29","77","52","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-30","76","60","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-07-31","84","58","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-01","85","56","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-02","84","55","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-03","82","59","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-04","80","50","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-05","80","59","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-06","75","57","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-07","78","53","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-08","74","50","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-09","71","53","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-10","77","41","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-11","82","51","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-12","85","59","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-13","86","59","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-14","82","59","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-15","74","47","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-16","75","40","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-17","76","41","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-18","79","48","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-19","80","51","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-20","83","57","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-21","84","62","84"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-22","84","63","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-23","78","63","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-24","73","61","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-25","74","61","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-26","77","60","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-27","78","55","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-28","77","45","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-29","78","60","74"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-30","82","60","79"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-08-31","79","54","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-01","72","48","68"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-02","75","46","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-03","73","51","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-04","71","34","69"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-05","73","49","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-06","81","60","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-07","72","51","67"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-08","77","41","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-09","87","54","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-10","89","47","87"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-11","87","55","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-12","83","42","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-13","83","49","73"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-14","73","36","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-15","60","39","57"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-16","60","39","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-17","64","32","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-18","74","35","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-19","74","35","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-20","73","32","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-21","73","40","60"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-22","69","43","57"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-23","59","44","53"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-24","70","37","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-25","65","52","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","1981-09-26","63","52","50"
